OPEN,CLOSE,HIGH,LOW,gap_pct,volatilidade_anterior,categoria_gap,probabilidade,volatilidade_ultima_hora,probabilidade_vol_ultimas1hEgap,volatilidade_ultimos_30min,probabilidade_vol_ultimas30minEgap,volatilidade_ultimos_15min,probabilidade_vol_ultimas15minEgap,volatilidade_ultimos_90min,probabilidade_vol_ultimas90minEgap,media_diaria,media_anterior,tempo_para_entrar_na_media_dia-1,tempo_para_atingir_o_maximo,tempo_para_atingir_o_minimo,faixa_gap,forca_abertura_10minutos,DIVERGENCIA_ABERTURA,ALVO_FECHOU_GAP_30MIN
121955,123100,123495,121690,-0.7689178193653377,0.920870344715182,gap_negativo_medio,0.3333333333333333,0.0003454389477245,0.3333333333333333,0.0003581898276879,0.3333333333333333,0.0004253068945364,0.3333333333333333,0.0003511744151206,0.3333333333333333,122546.92669172931,123223.2289719626,94.0,357.0,57.0,Médio Negativo,0.1272577996715927,1.0,0.0
122990,122740,123220,122300,-0.0893582453290008,1.483277179718958,gap_quase_nulo,0.15264797507788164,0.000217901395149,0.1388888888888889,0.0002259709921652,0.1388888888888889,0.0003000974029295,0.1388888888888889,0.000224176157093,0.1388888888888889,122717.07476635514,122546.92669172931,60.0,12.0,280.0,Neutro,-0.0772828960748423,0.0,0.0
123195,122755,123245,121910,0.3707022975395144,0.7522485690923958,gap_positivo_medio,0.4722222222222222,0.0001884280331537,0.4722222222222222,0.0001452018165406,0.4722222222222222,0.000157341197144,0.4722222222222222,0.0002526379254782,0.4722222222222222,122471.09345794392,122717.07476635514,,1.0,252.0,Baixo Positivo,0.020359964166463,1.0,1.0
122950,124140,124425,122700,0.1588529998778054,1.0950701337051922,gap_positivo_medio,0.4236760124610592,0.00018768716318,0.4722222222222222,0.0001606790045636,0.4722222222222222,0.000171269947883,0.4722222222222222,0.0001893472426183,0.4722222222222222,123672.16355140189,122471.09345794392,202.0,466.0,8.0,Baixo Positivo,0.065056517849882,0.0,0.0
124065,123315,124930,122890,-0.0604156597390043,1.405867970660147,gap_quase_nulo,0.15264797507788164,0.0002308674846355,0.1388888888888889,0.0002825310435884,0.1388888888888889,0.0003466361659257,0.1388888888888889,0.0002335474482011,0.1388888888888889,123781.28037383176,123672.16355140189,21.0,92.0,424.0,Neutro,0.1044638193579493,0.0,0.0
123520,123890,124510,123505,0.1662409277054697,1.6600211571323946,gap_positivo_medio,0.4236760124610592,0.0001845524835857,0.4722222222222222,0.0001578224413983,0.4722222222222222,0.0001944897134202,0.4722222222222222,0.0001954445485961,0.4722222222222222,124062.46261682243,123781.28037383176,1.0,203.0,0.0,Baixo Positivo,0.1456605300424843,0.0,0.0
123890,124600,124740,123625,0.0,0.8137322375612324,gap_quase_nulo,0.1388888888888889,0.0002729476380559,0.1388888888888889,0.0002109542799267,0.1388888888888889,0.0002240443245763,0.1388888888888889,0.0002569066484625,0.1388888888888889,124264.02336448598,124062.46261682243,,87.0,259.0,Neutro,0.064373365520016,0.0,1.0
124840,125515,125880,124350,0.1926163723916533,0.9019211324570272,gap_positivo_medio,0.4722222222222222,0.0002034396191028,0.4722222222222222,0.0002296016669735,0.4722222222222222,0.0002925741242732,0.4722222222222222,0.0001977249910398,0.4722222222222222,125199.14018691589,124264.02336448598,,469.0,62.0,Baixo Positivo,-0.0120477089273523,1.0,1.0
125515,126140,126340,125390,0.0,1.2303980699638115,gap_quase_nulo,0.15264797507788164,0.0002171276927076,0.1388888888888889,0.0001544275090973,0.1388888888888889,0.0001880246858862,0.1388888888888889,0.0001954974505513,0.1388888888888889,125934.72429906542,125199.14018691589,,482.0,1.0,Neutro,0.1552733208583827,1.0,1.0
126600,128430,128560,126345,0.3646741715554146,0.7576361751335833,gap_positivo_medio,0.4722222222222222,0.0001217505074683,0.4722222222222222,0.0001245214685551,0.4722222222222222,0.0001286891507045,0.4722222222222222,0.0001345332212213,0.4722222222222222,128124.59345794392,125934.72429906542,11.0,467.0,0.0,Baixo Positivo,0.1766853822293769,0.0,0.0
128260,129430,129675,128050,-0.1323678268317371,1.7531362539079505,gap_negativo_medio,0.3177570093457944,0.0002004166240167,0.3333333333333333,0.0002066107638587,0.3333333333333333,0.0002361188708239,0.3333333333333333,0.0002101183042393,0.3333333333333333,129082.47663551402,128124.59345794392,,408.0,12.0,Baixo Negativo,0.1986909770920991,1.0,1.0
129105,130080,130280,129105,-0.2511009812253728,1.269035532994924,gap_negativo_medio,0.3177570093457944,0.0001772649119563,0.3333333333333333,0.0001349495362954,0.3333333333333333,0.0001753291715305,0.3333333333333333,0.0001736357142102,0.3333333333333333,129746.53271028036,129082.47663551402,28.0,406.0,0.0,Baixo Negativo,0.1237097460084277,1.0,1.0
130175,130515,131360,129560,0.0730319803198032,0.910111924402618,gap_quase_nulo,0.1388888888888889,0.0002953686533732,0.1388888888888889,0.0003076297161391,0.1388888888888889,0.0004160614288971,0.1388888888888889,0.000265242855202,0.1388888888888889,130509.35981308411,129746.53271028036,65.0,392.0,121.0,Neutro,0.1810547401671867,1.0,0.0
130605,130025,130895,129320,0.0689575910814848,1.389317690645261,gap_quase_nulo,0.15264797507788164,0.000285482595013,0.1388888888888889,0.0002794496329627,0.1388888888888889,0.0003257756130572,0.1388888888888889,0.0002916645752374,0.1388888888888889,130205.93457943926,130509.35981308411,122.0,58.0,387.0,Neutro,-0.2713133860674844,1.0,1.0
130040,129765,130960,129365,0.0115362430301865,1.2179090627899785,gap_quase_nulo,0.15264797507788164,0.0002331903679973,0.1388888888888889,0.0002476871087405,0.1388888888888889,0.0002848509938489,0.1388888888888889,0.0002395504528455,0.1388888888888889,130212.33675373136,130205.93457943926,26.0,245.0,79.0,Neutro,-0.1962746305418719,0.0,1.0
129800,130100,130660,129500,0.0269718336993796,1.2329455416843815,gap_quase_nulo,0.15264797507788164,0.0002180531491482,0.1388888888888889,0.0001823809208296,0.1388888888888889,0.0001188788158517,0.1388888888888889,0.0002630308137879,0.1388888888888889,130150.55607476635,130212.33675373136,10.0,339.0,273.0,Neutro,0.061366164231197,0.0,1.0
130385,129560,130425,128640,0.2190622598001537,0.8957528957528959,gap_positivo_medio,0.4722222222222222,0.0001759349189554,0.4722222222222222,0.0001953861032522,0.4722222222222222,0.0001832156639371,0.4722222222222222,0.0001761980550002,0.4722222222222222,129412.42523364486,130150.55607476635,,0.0,287.0,Baixo Positivo,0.0,0.0,1.0
129760,130210,131150,129650,0.1543686322939178,1.3875932835820897,gap_positivo_medio,0.4236760124610592,0.000198870747126,0.4722222222222222,0.0001903355509672,0.4722222222222222,0.0002095660169998,0.4722222222222222,0.0002278233005086,0.4722222222222222,130342.72429906542,129412.42523364486,0.0,179.0,369.0,Baixo Positivo,0.2191464821222606,0.0,0.0
130380,130075,130385,129235,0.1305583288533906,1.1569610489780178,gap_positivo_medio,0.4236760124610592,0.000166138316148,0.4722222222222222,0.000166415484214,0.4722222222222222,0.0001323911535733,0.4722222222222222,0.0001957686892488,0.4722222222222222,129946.29906542056,130342.72429906542,375.0,0.0,226.0,Baixo Positivo,0.0038417210910487,1.0,1.0
130705,129945,131165,129085,0.4843359600230636,0.8898518203273108,gap_positivo_medio,0.4722222222222222,0.0002936673314838,0.4722222222222222,0.000265630687757,0.4722222222222222,0.0002511713916646,0.4722222222222222,0.0003245081716372,0.4722222222222222,130458.71495327105,129946.29906542056,77.0,300.0,403.0,Baixo Positivo,-0.049618320610687,1.0,0.0
129850,129290,130745,128325,-0.0731078533225595,1.6113413642173762,gap_quase_nulo,0.15264797507788164,0.0002849176682511,0.1388888888888889,0.0002561649655248,0.1388888888888889,0.0002550787227625,0.1388888888888889,0.0003020691838832,0.1388888888888889,129446.85981308411,130458.71495327105,0.0,93.0,416.0,Neutro,0.3048780487804878,1.0,1.0
129350,128510,129580,128250,0.0464073014154226,1.8858367426456264,gap_quase_nulo,0.15264797507788164,0.000335991229007,0.1388888888888889,0.0003451428483095,0.1388888888888889,0.0003949418146058,0.1388888888888889,0.0003324905215656,0.1388888888888889,128770.6214953271,129446.85981308411,71.0,395.0,125.0,Neutro,-0.1009865610191874,0.0,1.0
