DATE,OPEN,CLOSE,HIGH,LOW,gap_pct,volatilidade_anterior,categoria_gap,probabilidade,volatilidade_ultima_hora,probabilidade_vol_ultimas1hEgap,volatilidade_ultimos_30min,probabilidade_vol_ultimas30minEgap,volatilidade_ultimos_15min,probabilidade_vol_ultimas15minEgap,volatilidade_ultimos_90min,probabilidade_vol_ultimas90minEgap,media_diaria
2021-07-30,124840,122340,125245,121800,-0.5179695593274364,1.6022055298066167,gap_negativo_medio,0.3177570093457944,0.0005833911705483528,0.3333333333333333,0.0005758659938572965,0.3333333333333333,0.0007404963953901006,0.3333333333333333,0.000544643213573413,0.3333333333333333,123520.91121495327
2021-08-02,123695,123180,124805,121985,1.10756906980546,2.828407224958949,gap_positivo_alto,0.14754098360655737,0.0008067367862736413,0.0,0.0005613391074028848,0.0,0.0005274908456646162,0.0,0.0007219080184838041,0.0,123885.39719626168
2021-08-03,123220,123230,124020,120955,0.0324728040266277,2.3117596425790055,gap_quase_nulo,0.12021857923497267,0.0003518486260176836,0.1388888888888889,0.000359999968230699,0.1388888888888889,0.00035824219404344287,0.1388888888888889,0.00038785121553944505,0.1388888888888889,122815.5
2021-08-04,123230,122020,123820,121135,0.0,2.5340002480261257,gap_quase_nulo,0.12021857923497267,0.0003552330331362866,0.1388888888888889,0.0003574085136729245,0.1388888888888889,0.000448380515479851,0.1388888888888889,0.00042019169961064875,0.1388888888888889,122220.52336448598
2021-08-05,123250,121100,123800,120835,1.0080314702507787,2.2165352705658976,gap_positivo_alto,0.14754098360655737,0.00045289627106077853,0.0,0.0005118556429648001,0.0,0.00056573946575915,0.0,0.00043737228410100753,0.0,122520.90654205608
2021-08-06,121520,123070,123470,121100,0.3468208092485549,2.4537592584929864,gap_positivo_medio,0.3060109289617486,0.000209416821167232,0.4722222222222222,0.00022850015949231204,0.4722222222222222,0.0002647086668672246,0.4722222222222222,0.00022276979723960362,0.4722222222222222,122626.94859813084
2021-08-09,122500,123015,123790,122160,-0.46315105224668884,1.9570602807597026,gap_negativo_medio,0.3177570093457944,0.00033194999843600716,0.3333333333333333,0.00037027080650382614,0.3333333333333333,0.0004889204270121115,0.3333333333333333,0.00030944026916729654,0.3333333333333333,123023.29439252337
2021-08-10,123285,122450,123660,122150,0.21948542860626752,1.3343156516044532,gap_positivo_medio,0.4236760124610592,0.00032675260881631185,0.4722222222222222,0.0003642780606569799,0.4722222222222222,0.0003418132954656858,0.4722222222222222,0.0003172077572529625,0.4722222222222222,122944.84579439252
2021-08-11,122725,122130,122900,120855,0.2245814618211515,1.2361850184199754,gap_positivo_medio,0.4236760124610592,0.0002740149089351316,0.4722222222222222,0.0002916982147232318,0.4722222222222222,0.000325454852292408,0.4722222222222222,0.00028341535400083637,0.4722222222222222,122098.34112149532
2021-08-12,122390,120700,122455,120370,0.2128879063293212,1.6921103802076871,gap_positivo_medio,0.4236760124610592,0.0002755627541028786,0.4722222222222222,0.0002990497769182243,0.4722222222222222,0.0002154403188250245,0.4722222222222222,0.00031881173964222324,0.4722222222222222,121242.85514018692
2021-08-13,120890,121195,121335,119940,0.15741507870753935,1.7321591758743875,gap_positivo_medio,0.4236760124610592,0.0002599306256752918,0.4722222222222222,0.00024611005906237534,0.4722222222222222,0.0002476745347324895,0.4722222222222222,0.00031915461357922686,0.4722222222222222,120840.47196261682
2021-08-16,120550,119630,120760,118700,-0.532200173274475,1.1630815407703852,gap_negativo_medio,0.3177570093457944,0.00025936203410442644,0.3333333333333333,0.0002565782311521497,0.3333333333333333,0.00029359440035614125,0.3333333333333333,0.00031005228507428775,0.3333333333333333,119457.9859813084
2021-08-17,119315,117150,119340,116220,-0.26331187829139846,1.7354675652906486,gap_negativo_medio,0.3177570093457944,0.0006085244190186014,0.3333333333333333,0.00066449820086423,0.3333333333333333,0.0006651257674457646,0.3333333333333333,0.0005819067845379935,0.3333333333333333,117722.14485981308
2021-08-18,118890,116960,119685,116470,1.4852752880921896,2.684563758389262,gap_positivo_alto,0.14754098360655737,0.0006562861361902396,0.0,0.0007088399038443738,0.0,0.0008049701922990219,0.0,0.0006962318177211065,0.0,118111.53738317757
2021-08-19,115200,118040,118415,114825,-1.5047879616963065,2.760367476603417,gap_negativo_alto,0.1092896174863388,0.0003784596378019443,0.05555555555555556,0.00037436486031863845,0.05555555555555556,0.0003959588560055386,0.05555555555555556,0.0004328524749812959,0.05555555555555556,116961.60280373832
2021-08-20,117280,118935,119160,116425,-0.6438495425279567,3.12649684302199,gap_negativo_medio,0.3137254901960784,0.0004120227712642932,0.3333333333333333,0.00034098231924066795,0.3333333333333333,0.0003447130668807768,0.3333333333333333,0.00047110981343315015,0.3333333333333333,118116.21028037384
2021-08-23,119300,118060,119595,117745,0.306890318241056,2.3491518144728367,gap_positivo_medio,0.3060109289617486,0.0004466204918806648,0.4722222222222222,0.00039000431149993024,0.4722222222222222,0.00044816169152922774,0.4722222222222222,0.00041396445000447174,0.4722222222222222,118426.5046728972
2021-08-24,118910,121275,121275,118880,0.7199728951380654,1.5711919826744236,gap_positivo_medio,0.4236760124610592,0.00026746875186813013,0.4722222222222222,0.00030422874811920935,0.4722222222222222,0.0003453748586155184,0.4722222222222222,0.0002494177449807581,0.4722222222222222,120598.80841121495
2021-08-25,121145,121390,121590,119845,-0.10719439290867862,2.0146366083445493,gap_negativo_medio,0.31693989071038253,0.00031534784075129226,0.3333333333333333,0.00032676063084174857,0.3333333333333333,0.00031150968064324567,0.3333333333333333,0.0003075238039787677,0.3333333333333333,120669.47663551402
2021-08-26,121050,119575,121560,119030,-0.2800889694373507,1.4560473945512953,gap_negativo_medio,0.3177570093457944,0.00041162931584584015,0.3333333333333333,0.0003951870293760406,0.3333333333333333,0.00043625272005879615,0.3333333333333333,0.00042084805330784407,0.3333333333333333,120315.6261682243
2021-08-27,119985,120850,121400,119660,0.34288103700606315,2.1255145761572716,gap_positivo_medio,0.3060109289617486,0.0002365371505832699,0.4722222222222222,0.00024981546185038695,0.4722222222222222,0.0003052834600899616,0.4722222222222222,0.0002539332611496158,0.4722222222222222,120722.42523364486
2021-08-30,121120,120630,121200,119900,0.22341745966073645,1.4541200066856093,gap_positivo_medio,0.4236760124610592,0.00023816702522237542,0.4722222222222222,0.0002712261973259475,0.4722222222222222,0.0003247336886098171,0.4722222222222222,0.0002443813873109612,0.4722222222222222,120519.08411214953
2021-08-31,120190,119200,120795,118415,-0.3647517201359529,1.084236864053378,gap_negativo_medio,0.3177570093457944,0.0003671186987876064,0.3333333333333333,0.00035429175226200135,0.3333333333333333,0.00039566316515720484,0.3333333333333333,0.0003790482608097121,0.3333333333333333,119490.67757009345
2021-09-01,119400,119180,120615,118625,0.16778523489932887,2.009880505003589,gap_positivo_medio,0.3060109289617486,0.00039215369595881354,0.4722222222222222,0.0004305116831568947,0.4722222222222222,0.0004616927542081664,0.4722222222222222,0.00037219849701694335,0.4722222222222222,119778.09345794392
2021-09-02,119595,117160,119735,116920,0.34821278738043293,1.6775553213909378,gap_positivo_medio,0.4236760124610592,0.0004514250728583129,0.4722222222222222,0.00038752476234986025,0.4722222222222222,0.00035789079102108477,0.4722222222222222,0.0004563620340900802,0.4722222222222222,118252.40654205608
2021-09-03,117665,116855,118350,116085,0.43103448275862066,2.4076291481354772,gap_positivo_medio,0.3060109289617486,0.0005060153806263392,0.4722222222222222,0.0004835972006261598,0.4722222222222222,0.00046700659898351525,0.4722222222222222,0.0004497212388531679,0.4722222222222222,116946.3831775701
2021-09-06,117200,118370,118585,116530,0.2952376877326601,1.951156480165396,gap_positivo_medio,0.4236760124610592,0.00027167990852056915,0.4722222222222222,0.00025729400150650904,0.4722222222222222,0.00024617815369282946,0.4722222222222222,0.00027875930941992046,0.4722222222222222,117849.42990654205
2021-09-08,117150,113830,117980,113570,-1.030666554025513,1.7634943791298379,gap_negativo_alto,0.056074766355140186,0.0003945268304786146,0.05555555555555556,0.0003819944943471602,0.05555555555555556,0.0003680909887836259,0.05555555555555556,0.0005249181352582349,0.05555555555555556,115381.03271028037
2021-09-09,114570,117080,117245,112815,0.6500922428182376,3.883067711543541,gap_positivo_medio,0.37254901960784315,0.0011312173648429207,0.4722222222222222,0.0006261344347310411,0.4722222222222222,0.0004955567937655664,0.4722222222222222,0.0032730260260354885,0.4722222222222222,114167.30188679245
2021-09-10,117250,114680,118195,114400,0.14519986334130508,3.926782785977042,gap_positivo_medio,0.37254901960784315,0.0004457317580861124,0.4722222222222222,0.0004417443070435554,0.4722222222222222,0.00047742123258839696,0.4722222222222222,0.0004468912946198052,0.4722222222222222,115992.69158878505
2021-09-13,115600,116680,117585,115515,0.8022322985699336,3.3173076923076925,gap_positivo_alto,0.1764705882352941,0.0003365131076954383,0.0,0.00030506968987110495,0.0,0.00029850663372374517,0.0,0.0003547028530543388,0.0,116757.1355140187
2021-09-14,116300,116900,117735,115980,-0.32567706547823105,1.7919750681729647,gap_negativo_medio,0.3177570093457944,0.00037903113360921906,0.3333333333333333,0.00040664285684400496,0.3333333333333333,0.0004954319524986389,0.3333333333333333,0.00043216761693967704,0.3333333333333333,116987.39719626168
2021-09-15,116650,115600,116980,115105,-0.21385799828913601,1.5131919296430418,gap_negativo_medio,0.3177570093457944,0.00025356254731370015,0.3333333333333333,0.0002726461740911593,0.3333333333333333,0.0002660769080635961,0.3333333333333333,0.0002708714585050455,0.3333333333333333,115675.00934579439
2021-09-16,114845,114410,115130,113705,-0.6531141868512111,1.6289474827331567,gap_negativo_medio,0.3177570093457944,0.00048363825989430914,0.3333333333333333,0.0005340796652749629,0.3333333333333333,0.00035233988828986475,0.3333333333333333,0.00044495359259402186,0.3333333333333333,114269.57943925234
2021-09-17,113780,111205,114145,111205,-0.5506511668560441,1.2532430412031135,gap_negativo_medio,0.3177570093457944,0.00044474179185288525,0.3333333333333333,0.00044318931320073594,0.3333333333333333,0.0005757200960643949,0.3333333333333333,0.0004926265235040753,0.3333333333333333,112236.99065420561
2021-09-20,109205,109710,110165,107800,-1.7984802841598848,2.6437660177150306,gap_negativo_alto,0.1092896174863388,0.0004294456465616903,0.05555555555555556,0.0004575294240773514,0.05555555555555556,0.000533679073915111,0.05555555555555556,0.00046804542920197723,0.05555555555555556,108661.54135338347
2021-09-21,110600,110240,111190,109175,0.8112296053231246,2.193877551020408,gap_positivo_alto,0.14754098360655737,0.0004774871009421714,0.0,0.0005212529415890303,0.0,0.0005028922493460617,0.0,0.00045046794231132497,0.0,110338.28037383177
2021-09-22,111500,112435,113605,111500,1.1429608127721336,1.8456606365926265,gap_positivo_alto,0.04984423676012461,0.0005262396315688242,0.0,0.0003866051653666584,0.0,0.0004605685995894659,0.0,0.000569409844234085,0.0,112676.78037383177
2021-09-23,112895,114010,114640,112670,0.4091252723795971,1.8878923766816145,gap_positivo_medio,0.4236760124610592,0.0003238237086021542,0.4722222222222222,0.0002836049620111715,0.4722222222222222,0.00027901563895630537,0.4722222222222222,0.0002859015570315802,0.4722222222222222,113944.29439252337
2021-09-24,113265,113750,113820,112655,-0.6534514516270503,1.748468980207686,gap_negativo_medio,0.3177570093457944,0.00029661841711466704,0.3333333333333333,0.0003447110741199316,0.3333333333333333,0.0004201702037104165,0.3333333333333333,0.0003496005718641668,0.3333333333333333,113348.9859813084
2021-09-27,114080,113400,115115,112355,0.29010989010989013,1.0341307531845014,gap_positivo_medio,0.4236760124610592,0.0004623671717012572,0.4722222222222222,0.000461529969899975,0.4722222222222222,0.0004977920254200049,0.4722222222222222,0.0011255650754816216,0.4722222222222222,113526.6214953271
2021-09-28,112555,110020,113360,109980,-0.7451499118165785,2.456499488229273,gap_negativo_medio,0.31693989071038253,0.0003444881500066107,0.3333333333333333,0.00031146918014542005,0.3333333333333333,0.0003062965792535974,0.3333333333333333,0.00044185735322820226,0.3333333333333333,111364.25700934579
2021-09-29,110700,111140,112195,110490,0.618069441919651,3.0732860520094563,gap_positivo_medio,0.37254901960784315,0.00038432487411172014,0.4722222222222222,0.00044341041399789406,0.4722222222222222,0.00026245333574656136,0.4722222222222222,0.00044169936630198146,0.4722222222222222,111388.09813084113
2021-09-30,111650,110690,112515,110460,0.45888069102033474,1.5431260747578965,gap_positivo_medio,0.4236760124610592,0.00044979179139387025,0.4722222222222222,0.00035067604202120635,0.4722222222222222,0.00034539388226953054,0.4722222222222222,0.00047997752048809265,0.4722222222222222,111648.02336448598
2021-10-01,111050,113120,113150,110930,0.3252326316740446,1.8604019554589897,gap_positivo_medio,0.4236760124610592,0.00026470780081979994,0.4722222222222222,0.00026411547523872466,0.4722222222222222,0.00030170827000561404,0.4722222222222222,0.00027487238509762627,0.4722222222222222,112249.8691588785
2021-10-04,112300,110400,112420,109900,-0.7248939179632249,2.0012620571531596,gap_negativo_medio,0.31693989071038253,0.0002481913830222601,0.3333333333333333,0.0001886665786048125,0.3333333333333333,0.00023146690238162824,0.3333333333333333,0.00029316906125116497,0.3333333333333333,110762.81308411215
2021-10-05,111070,110300,111815,110060,0.6068840579710145,2.2929936305732483,gap_positivo_medio,0.3060109289617486,0.00036558090134327823,0.4722222222222222,0.0002258954171309845,0.4722222222222222,0.00025835959381459455,0.4722222222222222,0.0003358161025186355,0.4722222222222222,110964.78504672897
2021-10-06,109290,110695,110790,108120,-0.9156844968268358,1.5945847719425768,gap_negativo_alto,0.056074766355140186,0.00023687650884037317,0.05555555555555556,0.00023527804064526768,0.05555555555555556,0.00030106699613317037,0.05555555555555556,0.00025047127819255926,0.05555555555555556,109435.27570093458
2021-10-07,111765,110980,111765,110475,0.9666199918695514,2.469478357380688,gap_positivo_alto,0.14754098360655737,0.0003732710245485676,0.0,0.0003123782518283344,0.0,0.0003246007935348475,0.0,0.0004083921833634715,0.0,110996.38785046729
2021-10-08,111345,113000,114485,111245,0.32888808794377367,1.167684996605567,gap_positivo_medio,0.4236760124610592,0.0002562404307716899,0.4722222222222222,0.00020262771704733108,0.4722222222222222,0.00022752000688109668,0.4722222222222222,0.0002809210745876675,0.4722222222222222,113105.3738317757
2021-10-11,113200,112100,113960,112000,0.17699115044247787,2.9124904490089443,gap_positivo_medio,0.3060109289617486,0.00024153025727577875,0.4722222222222222,0.0002868342645486719,0.4722222222222222,0.00035949019503606056,0.4722222222222222,0.0002551518851162378,0.4722222222222222,112937.45327102803
2021-10-13,113370,114345,115440,113145,1.1329170383586085,1.7500000000000002,gap_positivo_alto,0.04984423676012461,0.00023418832675920178,0.0,0.00022509325283690446,0.0,0.0001992119946392955,0.0,0.0002789150786179443,0.0,114397.40186915887
2021-10-14,115295,114655,115530,113750,0.8308190126371944,2.028370674797826,gap_positivo_alto,0.14754098360655737,0.0002733072155982177,0.0,0.0002646304455211088,0.0,0.0003399288544805029,0.0,0.0003632551082179643,0.0,114398.15887850468
2021-10-15,114870,115560,115940,114110,0.1875190789760586,1.5648351648351648,gap_positivo_medio,0.4236760124610592,0.00016387702554415193,0.4722222222222222,0.00012677462429002854,0.4722222222222222,0.00012838105085112195,0.4722222222222222,0.0001954693591678218,0.4722222222222222,115373.66355140187
2021-10-18,115060,115290,116060,113750,-0.4326756663205262,1.603715712908597,gap_negativo_medio,0.3177570093457944,0.0002700434478719698,0.3333333333333333,0.0003045233063773952,0.3333333333333333,0.00040112685581184497,0.3333333333333333,0.00030379158107247397,0.3333333333333333,115119.84112149532
2021-10-19,114890,112150,114900,110880,-0.3469511666232978,2.0307692307692307,gap_negativo_medio,0.31693989071038253,0.0008633335614133178,0.3333333333333333,0.000748741854660524,0.3333333333333333,0.0008623699487737725,0.3333333333333333,0.0010449985917578074,0.3333333333333333,112721.41385767791
2021-10-20,112390,110070,113135,109835,0.21399910833704858,3.6255411255411256,gap_positivo_medio,0.37254901960784315,0.0007058405160238487,0.4722222222222222,0.0005238998758245335,0.4722222222222222,0.0005066212211669395,0.4722222222222222,0.0007061384365469065,0.4722222222222222,112032.9859813084
2021-10-21,108580,108660,110460,106595,-1.3536840192604707,3.0045067601402105,gap_negativo_alto,0.0784313725490196,0.0006559181769519388,0.05555555555555556,0.0007420672868022826,0.05555555555555556,0.000958600072103275,0.05555555555555556,0.0007645553157033502,0.05555555555555556,108933.13439849624
2021-10-22,107850,107000,108865,103660,-0.7454445057979017,3.6258736338477413,gap_negativo_medio,0.3137254901960784,0.000661189230020544,0.3333333333333333,0.0006972271267742534,0.3333333333333333,0.0006025748236861191,0.3333333333333333,0.0007957114396748738,0.3333333333333333,106525.16822429906
2021-10-25,107905,109590,110340,107255,0.8457943925233645,5.0212232297896975,gap_positivo_alto,0.6666666666666667,0.000398883327838035,0.0,0.00029243990054526246,0.0,0.0002636371565545643,0.0,0.00047489238440544094,0.0,109148.70770676692
2021-10-26,109295,107500,109305,107035,-0.2691851446299845,2.876322782154678,gap_negativo_medio,0.31693989071038253,0.0004891008539292475,0.3333333333333333,0.00039495864494294827,0.3333333333333333,0.00043776306271344406,0.3333333333333333,0.000493128345994569,0.3333333333333333,107835.05208333333
2021-10-27,107400,107945,109175,106885,-0.09302325581395349,2.120801606950997,gap_quase_nulo,0.12021857923497267,0.0005033469331211287,0.1388888888888889,0.00047748892239995013,0.1388888888888889,0.000527502958498311,0.1388888888888889,0.0005859379539360377,0.1388888888888889,108228.4103773585
2021-10-28,107475,105470,108190,104825,-0.43540692019083793,2.1424895916171587,gap_negativo_medio,0.31693989071038253,0.0012276766677730552,0.3333333333333333,0.0007049329848200215,0.3333333333333333,0.0008852355510578726,0.3333333333333333,0.001072097585586957,0.3333333333333333,106838.75234521576
2021-10-29,105855,104750,107100,104110,0.36503271072342847,3.2101120915812067,gap_positivo_medio,0.37254901960784315,0.0007188677724959115,0.4722222222222222,0.0007155963012544359,0.4722222222222222,0.0008135668394516814,0.4722222222222222,0.0007858860135534832,0.4722222222222222,105591.17041198502
2021-11-01,105330,106000,106930,105070,0.5536992840095466,2.8719623475170493,gap_positivo_medio,0.3060109289617486,0.00045456363707916785,0.4722222222222222,0.000511096679689466,0.4722222222222222,0.0005798345036026939,0.4722222222222222,0.00042721957676351044,0.4722222222222222,106147.32547169812
2021-11-03,105365,107330,107635,104830,-0.5990566037735849,1.7702484058246883,gap_negativo_medio,0.3177570093457944,0.0005341005984764726,0.3333333333333333,0.0005755735206246416,0.3333333333333333,0.0007250103228856692,0.3333333333333333,0.0005782451376459825,0.3333333333333333,106253.33177570094
2021-11-04,107500,104030,107525,103520,0.1583900121121774,2.6757607555089193,gap_positivo_medio,0.3060109289617486,0.0005926608168998526,0.4722222222222222,0.000475694134109725,0.4722222222222222,0.0004760815214254565,0.4722222222222222,0.0006412890197823151,0.4722222222222222,104993.5046728972
2021-11-05,104600,105260,106385,104000,0.5479188695568585,3.868817619783617,gap_positivo_medio,0.37254901960784315,0.00028416020961452755,0.4722222222222222,0.00026885475372813417,0.4722222222222222,0.000280777395369299,0.4722222222222222,0.00033504826061105195,0.4722222222222222,105529.8691588785
2021-11-08,104850,105595,106475,104340,-0.3895116853505605,2.293269230769231,gap_negativo_medio,0.31693989071038253,0.0004265130015446401,0.3333333333333333,0.000386753309967697,0.3333333333333333,0.00042338731512921255,0.3333333333333333,0.0003865884206822854,0.3333333333333333,105525.79646017699
2021-11-09,105840,106030,107410,105455,0.23201856148491878,2.0461951313015145,gap_positivo_medio,0.3060109289617486,0.0005324923378095367,0.4722222222222222,0.000356439007162902,0.4722222222222222,0.00045297930853376245,0.4722222222222222,0.0005361167766160043,0.4722222222222222,106514.9424778761
2021-11-10,105740,106940,108070,105260,-0.2735074978779591,1.8538713195201746,gap_negativo_medio,0.3177570093457944,0.00046307057813265427,0.3333333333333333,0.0004564675154957218,0.3333333333333333,0.0005257404825917175,0.3333333333333333,0.0004982964408382684,0.3333333333333333,106908.17699115044
2021-11-11,107550,108800,109325,107460,0.5704133158780625,2.6695800874026223,gap_positivo_medio,0.3060109289617486,0.0005414751909806852,0.4722222222222222,0.0006964974839511652,0.4722222222222222,0.0008986598515990119,0.4722222222222222,0.0005219117933231003,0.4722222222222222,108592.97787610619
2021-11-12,108500,106940,108675,106300,-0.2757352941176471,1.7355294993485946,gap_negativo_medio,0.3177570093457944,0.0002814629717072359,0.3333333333333333,0.00032395418593241074,0.3333333333333333,0.00031569516665161433,0.3333333333333333,0.0002859736419411663,0.3333333333333333,107186.15044247788
2021-12-02,101580,104750,104755,101505,-5.012156349354779,2.234242709313264,gap_negativo_alto,0.1092896174863388,0.0006127026973075251,0.05555555555555556,0.0004950326099885277,0.05555555555555556,0.0006883524671184542,0.05555555555555556,0.0005417159081832843,0.05555555555555556,103550.8348056537
2021-12-03,104385,105650,107130,103955,-0.3484486873508353,3.2018127185852916,gap_negativo_medio,0.3137254901960784,0.0006849793877962303,0.3333333333333333,0.0005853934212143849,0.3333333333333333,0.0005347696120476352,0.3333333333333333,0.0007496758962007874,0.3333333333333333,105446.56637168142
2021-12-06,106160,107220,107860,105790,0.48272598201609085,3.0542061468904813,gap_positivo_medio,0.37254901960784315,0.00044887384288056875,0.4722222222222222,0.0005226462700676056,0.4722222222222222,0.0006170838281434791,0.4722222222222222,0.00047818621235365687,0.4722222222222222,107031.20796460177
2021-12-07,108535,108000,108985,107305,1.2264502891251632,1.956706683051328,gap_positivo_alto,0.04984423676012461,0.0005217843841738484,0.0,0.0004425067939342397,0.0,0.00029879129665908686,0.0,0.0005145266138641581,0.0,108133.71238938053
2021-12-08,108470,108400,108780,107480,0.4351851851851852,1.5656306789059222,gap_positivo_medio,0.4236760124610592,0.00022235885041113762,0.4722222222222222,0.00018964168630748762,0.4722222222222222,0.00021881846809474454,0.4722222222222222,0.00025829388277159946,0.4722222222222222,108083.78761061947
2021-12-09,107450,106410,107680,105955,-0.8763837638376383,1.2095273539263118,gap_negativo_alto,0.056074766355140186,0.0004524915096394468,0.05555555555555556,0.0005418488125491734,0.05555555555555556,0.0006807185181098019,0.05555555555555556,0.00047098009222691764,0.05555555555555556,106730.18584070797
2021-12-10,106850,108010,108455,106850,0.41349497227704163,1.628049643716672,gap_positivo_medio,0.4236760124610592,0.00021425480408196235,0.4722222222222222,0.0002474651523157004,0.4722222222222222,0.00027721951382825023,0.4722222222222222,0.0002136684013293022,0.4722222222222222,107752.09734513274
2021-12-13,108550,107820,109625,107320,0.49995370799000094,1.502105755732335,gap_positivo_medio,0.4236760124610592,0.0004891623149989287,0.4722222222222222,0.0006222365134257021,0.4722222222222222,0.0005825860953137143,0.4722222222222222,0.0004265011399828231,0.4722222222222222,108321.79203539823
2021-12-14,107340,106520,109255,106440,-0.4451864218141347,2.147782333209094,gap_negativo_medio,0.31693989071038253,0.00042178159639403125,0.3333333333333333,0.00037038916822198847,0.3333333333333333,0.00029329669146557807,0.3333333333333333,0.00042795117086034,0.3333333333333333,107543.29646017699
2021-12-15,108400,109075,109145,107175,1.7649267743146828,2.6446824502066892,gap_positivo_alto,0.14754098360655737,0.0005468489249423845,0.0,0.000544725882644494,0.0,0.0004146858358886219,0.0,0.0006226265259074312,0.0,108208.05309734514
2021-12-16,109830,109965,110535,109140,0.6921842768737108,1.8381152320970378,gap_positivo_medio,0.4236760124610592,0.0004796208171036226,0.4722222222222222,0.00043024858028519386,0.4722222222222222,0.00029772682967391047,0.4722222222222222,0.0005383592426469206,0.4722222222222222,109781.15044247788
2021-12-17,109470,108495,109500,107910,-0.45014322739053336,1.2781748213304012,gap_negativo_medio,0.3177570093457944,0.0005101914680302155,0.3333333333333333,0.000485199239771103,0.3333333333333333,0.00047674505770156715,0.3333333333333333,0.0004941383382622861,0.3333333333333333,108817.5
2021-12-20,107200,106550,107420,105685,-1.1936033918613762,1.4734500973033082,gap_negativo_alto,0.056074766355140186,0.00036767843120363413,0.05555555555555556,0.0004182277417028831,0.05555555555555556,0.0004933759051061233,0.05555555555555556,0.000401650994088091,0.05555555555555556,106379.59074733096
2021-12-21,107405,106640,107580,106335,0.8024401689347723,1.6416710034536592,gap_positivo_alto,0.04984423676012461,0.00022911926260672444,0.0,0.0002639979977232632,0.0,0.0003275057757196926,0.0,0.00026134801663344365,0.0,106842.84955752212
2021-12-22,106550,106835,107070,105645,-0.08439609902475619,1.1708280434475948,gap_quase_nulo,0.15264797507788164,0.0002687543133106701,0.1388888888888889,0.0003539400644656845,0.1388888888888889,0.00043431468993496874,0.1388888888888889,0.0002606290694160202,0.1388888888888889,106390.09292035399
2021-12-23,107080,105600,107245,105600,0.22932559554453127,1.3488570211557576,gap_positivo_medio,0.4236760124610592,0.00030967427794540927,0.4722222222222222,0.0003513849685863432,0.4722222222222222,0.000432757721243178,0.4722222222222222,0.0002976008402355729,0.4722222222222222,106261.0796460177
2021-12-27,106100,106900,106960,105935,0.4734848484848485,1.5577651515151514,gap_positivo_medio,0.4236760124610592,0.0002447465574007584,0.4722222222222222,0.0002608987399417432,0.4722222222222222,0.00033591407293114825,0.4722222222222222,0.00022026943861546116,0.4722222222222222,106626.42477876107
2021-12-28,107100,105960,107165,105625,0.18709073900841908,0.9675744560343607,gap_positivo_medio,0.4722222222222222,0.00022331165217352,0.4722222222222222,0.0002079156403247416,0.4722222222222222,0.0001729128386008792,0.4722222222222222,0.00019854478152829611,0.4722222222222222,106088.9203539823
2021-12-29,106100,104995,106445,104905,0.13212533031332577,1.4579881656804734,gap_positivo_medio,0.4236760124610592,0.00028296598094838197,0.4722222222222222,0.00033669346323153315,0.4722222222222222,0.0003833429421619319,0.4722222222222222,0.00025962574003953186,0.4722222222222222,105522.13716814159
2021-12-30,105200,105865,106490,105180,0.19524739273298727,1.4679948524855821,gap_positivo_medio,0.4236760124610592,0.00027114742000582993,0.4722222222222222,0.00024938020746826127,0.4722222222222222,0.0002704385406484753,0.4722222222222222,0.0002456308392405651,0.4722222222222222,105978.46017699115
2022-01-03,106395,104760,107245,104360,0.5006376044962925,1.245483932306522,gap_positivo_medio,0.4236760124610592,0.0003685217727689384,0.4722222222222222,0.0003954521354209571,0.4722222222222222,0.0004705036119286864,0.4722222222222222,0.0003673918265242455,0.4722222222222222,105518.9203539823
2022-01-04,105440,104435,105785,104040,0.6491027109583811,2.7644691452663857,gap_positivo_medio,0.3060109289617486,0.00026576593670505445,0.4722222222222222,0.00030346884362450797,0.4722222222222222,0.00034089480243632556,0.4722222222222222,0.00024590201091342445,0.4722222222222222,104714.9203539823
2022-01-05,104570,101580,104695,101580,0.1292670081869105,1.6772395232602846,gap_positivo_medio,0.4236760124610592,0.0003798885946507966,0.4722222222222222,0.00038794913854896983,0.4722222222222222,0.0005124615049603414,0.4722222222222222,0.00046871128965071256,0.4722222222222222,103314.89380530974
2022-01-06,101975,102600,103180,101645,0.38885607403032096,3.066548533175822,gap_positivo_medio,0.37254901960784315,0.0003124310593864711,0.4722222222222222,0.00036202779314354965,0.4722222222222222,0.00043008231765805804,0.4722222222222222,0.00035809455191049614,0.4722222222222222,102495.86283185841
2022-01-07,102385,103410,103720,101855,-0.209551656920078,1.5101579025038123,gap_negativo_medio,0.3177570093457944,0.0003546856186849346,0.3333333333333333,0.00045013641014450117,0.3333333333333333,0.0005158246737260491,0.3333333333333333,0.0003132704112543313,0.3333333333333333,102856.59734513274
2022-01-10,102900,103315,103405,101750,-0.49318247751668115,1.831034313484856,gap_negativo_medio,0.3177570093457944,0.0004893412981575211,0.3333333333333333,0.0005836769242504444,0.3333333333333333,0.0007780086946634197,0.3333333333333333,0.0004609212197574679,0.3333333333333333,102530.5442477876
2022-01-11,103400,104775,104875,102565,0.08227266127861395,1.6265356265356266,gap_quase_nulo,0.15264797507788164,0.00030608607582568054,0.1388888888888889,0.00037806383692808005,0.1388888888888889,0.0004640912345294455,0.1388888888888889,0.00029236148482526597,0.1388888888888889,103806.13274336283
